customer_id,acquisition_channel_id,is_paid_acquisition,cohort_month,m0_gross_order_value,m0_discount_share,lifetime_orders_count,lifetime_margin_total,observed_duration_t,event_churned_e
CUST_005883,direct,false,2024-11-01,93.37,0.0,1,59.92,0.99,1
CUST_005894,google_ads,true,2024-07-01,99.72,0.1,1,53.44,0.99,1
CUST_005918,organic_search,false,2025-06-01,99.38,0.0,1,63.41,0.99,1
CUST_005940,creator_network,false,2024-09-01,79.74,0.0999,1,45.23,0.99,1
CUST_005960,google_ads,true,2025-09-01,106.54,0.1,1,57.33,0.99,1
CUST_005982,direct,false,2024-01-01,131.01,0.0,1,88.98,0.99,1
CUST_005985,google_ads,true,2024-05-01,104.21,0.0,1,68.65,0.99,1
CUST_006010,google_ads,true,2024-08-01,117.01,0.0,1,77.41,0.99,1
CUST_006020,meta_ads,true,2024-03-01,42.55,0.1499,1,21.08,0.99,1
CUST_006031,meta_ads,true,2025-05-01,93.02,0.15,1,-47.48,0.99,1
CUST_006050,meta_ads,true,2025-11-01,91.37,0.0,1,61.17,0.99,0
CUST_006052,organic_search,false,2025-12-01,152.46,0.0,1,97.76,0.99,0
CUST_006056,direct,false,2025-02-01,91.23,0.0,1,60.34,0.99,1
CUST_006067,creator_network,false,2025-02-01,77.05,0.15,1,39.36,0.99,1
CUST_006103,meta_ads,true,2024-10-01,123.88,0.1,1,68.99,0.99,1
CUST_006107,organic_search,false,2025-02-01,96.65,0.0,2,106.58,0.10,1
CUST_006108,meta_ads,true,2024-03-01,92.11,0.1,1,48.37,0.99,1
CUST_006117,google_ads,true,2025-06-01,104.42,0.1,1,54.61,0.99,1
CUST_006135,meta_ads,true,2024-01-01,54.01,0.15,2,65.17,0.65,1
CUST_006151,meta_ads,true,2025-04-01,77.92,0.1999,1,36.95,0.99,1
CUST_006166,google_ads,true,2025-02-01,106.37,0.0,2,26.56,0.88,1
CUST_006180,creator_network,false,2024-10-01,60.62,0.0,1,38.75,0.99,1
CUST_006209,direct,false,2024-12-01,114.91,0.0,1,76.28,0.99,1
CUST_006215,meta_ads,true,2025-08-01,80.28,0.15,1,41.87,0.99,1
CUST_006232,organic_search,false,2025-11-01,90.82,0.0,1,61.47,0.99,0
CUST_006237,google_ads,true,2025-06-01,118.88,0.0,3,236.03,1.89,1
CUST_006239,organic_search,false,2025-10-01,46.81,0.0,2,111.51,1.47,0
CUST_006283,meta_ads,true,2025-08-01,45.09,0.1499,2,73.66,1.01,1
CUST_006307,direct,false,2024-11-01,66.42,0.0,1,44.65,0.99,1
CUST_006315,google_ads,true,2024-09-01,122.95,0.0,2,107.85,0.77,1
CUST_006318,meta_ads,true,2025-04-01,70.68,0.0,1,44.71,0.99,1
CUST_006324,organic_search,false,2024-11-01,92.81,0.15,1,45.24,0.99,1
CUST_006327,creator_network,false,2025-12-01,92.79,0.15,1,-9.58,0.99,0
CUST_006328,organic_search,false,2024-12-01,41.66,0.0,1,26.61,0.99,1
CUST_006356,creator_network,false,2025-12-01,87.91,0.1,1,49.06,0.99,0
CUST_006371,meta_ads,true,2025-06-01,79.12,0.1999,1,35.97,0.99,1
CUST_006378,direct,false,2025-09-01,97.25,0.0,1,61.30,0.99,1
CUST_006432,direct,false,2025-11-01,52.52,0.0,1,32.85,0.99,0
CUST_006459,google_ads,true,2024-02-01,136.72,0.0,1,88.49,0.99,1
CUST_006462,meta_ads,true,2025-06-01,128.44,0.2,1,59.75,0.99,1
CUST_006487,organic_search,false,2025-12-01,42.28,0.15,1,21.84,0.99,0
CUST_006511,creator_network,false,2024-02-01,44.71,0.0,1,30.33,0.99,1
CUST_006532,google_ads,true,2025-11-01,56.46,0.1001,1,-24.20,0.99,0
CUST_006540,meta_ads,true,2025-05-01,56.11,0.1501,1,28.54,0.99,1
CUST_006561,google_ads,true,2024-08-01,74.62,0.0,1,47.72,0.99,1
CUST_006579,meta_ads,true,2024-11-01,59.05,0.15,1,29.03,0.99,1
CUST_006601,direct,false,2025-03-01,113.07,0.0,2,129.18,2.65,1
CUST_006611,google_ads,true,2025-10-01,112.45,0.1,1,61.28,0.99,0
CUST_006616,google_ads,true,2025-07-01,91.43,0.0,1,-33.90,0.99,1
CUST_006628,google_ads,true,2025-07-01,128.57,0.15,1,62.21,0.99,1
CUST_006637,meta_ads,true,2025-11-01,45.28,0.2001,1,19.35,0.99,0
CUST_006652,creator_network,false,2025-10-01,100.50,0.15,1,52.41,0.99,0
CUST_006655,direct,false,2024-08-01,56.85,0.0,1,36.34,0.99,1
CUST_006660,meta_ads,true,2024-09-01,70.01,0.0,1,47.60,0.99,1
CUST_006662,google_ads,true,2025-01-01,114.66,0.0,1,74.45,0.99,1
CUST_006666,creator_network,false,2025-08-01,102.64,0.0,1,69.41,0.99,1
CUST_006676,meta_ads,true,2025-10-01,59.34,0.0,1,39.04,0.99,0
CUST_006688,google_ads,true,2024-11-01,147.39,0.0,1,99.75,0.99,1
CUST_006689,meta_ads,true,2025-03-01,93.12,0.0,1,61.86,0.99,1
CUST_006702,meta_ads,true,2025-08-01,106.89,0.0,1,68.98,0.99,1
CUST_006722,direct,false,2024-03-01,74.03,0.0,1,49.00,0.99,1
CUST_006727,google_ads,true,2024-10-01,85.78,0.0,2,116.48,1.38,1
CUST_006739,organic_search,false,2024-08-01,60.53,0.0,1,-20.88,0.99,1
CUST_006785,creator_network,false,2025-07-01,79.80,0.1,2,79.17,0.36,1
CUST_006799,meta_ads,true,2024-04-01,100.72,0.0,1,64.26,0.99,1
CUST_006824,meta_ads,true,2025-12-01,35.52,0.0999,1,5.69,0.99,0
CUST_006842,google_ads,true,2024-06-01,115.04,0.0,1,72.60,0.99,1
CUST_006852,meta_ads,true,2025-11-01,66.25,0.0,1,44.07,0.99,0
CUST_006863,creator_network,false,2025-12-01,59.48,0.0,1,40.21,0.99,0
CUST_006889,google_ads,true,2024-05-01,56.02,0.1,1,30.82,0.99,1
CUST_006901,creator_network,false,2024-08-01,47.00,0.1,1,26.38,0.99,1
CUST_006909,google_ads,true,2025-10-01,126.07,0.0,1,79.70,0.99,0
CUST_006915,google_ads,true,2024-09-01,97.06,0.15,1,46.07,0.99,1
CUST_006920,creator_network,false,2024-12-01,58.13,0.15,1,27.59,0.99,1
CUST_006928,google_ads,true,2025-06-01,97.74,0.0,1,66.28,0.99,1
CUST_006969,google_ads,true,2025-06-01,105.70,0.15,1,49.87,0.99,1
CUST_006989,google_ads,true,2024-06-01,137.63,0.0,1,88.47,0.99,1
CUST_006997,organic_search,false,2025-06-01,111.74,0.0,1,71.84,0.99,1
CUST_007012,meta_ads,true,2025-09-01,88.55,0.2,1,42.20,0.99,1
CUST_007023,google_ads,true,2025-12-01,127.02,0.0,1,78.99,0.99,0
CUST_007028,meta_ads,true,2025-12-01,99.13,0.0,1,63.94,0.99,0
CUST_007029,direct,false,2024-12-01,110.07,0.0,1,72.48,0.99,1
CUST_007045,direct,false,2025-11-01,84.19,0.0,1,54.29,0.99,0
CUST_007061,meta_ads,true,2025-11-01,58.34,0.0,1,38.54,0.99,0
CUST_007083,creator_network,false,2025-01-01,78.52,0.1,1,43.38,0.99,1
CUST_007114,meta_ads,true,2024-06-01,116.33,0.0,1,76.84,0.99,1
CUST_007117,google_ads,true,2025-09-01,112.71,0.0,1,70.80,0.99,1
CUST_007175,meta_ads,true,2024-04-01,95.31,0.0,2,109.35,1.09,1
CUST_007185,meta_ads,true,2024-08-01,56.56,0.0,2,79.08,1.30,1
CUST_007203,meta_ads,true,2025-03-01,92.85,0.0,2,107.32,0.30,1
CUST_007215,google_ads,true,2024-05-01,95.65,0.0,1,61.62,0.99,1
CUST_007218,organic_search,false,2025-07-01,134.85,0.0,1,85.61,0.99,1
CUST_007230,creator_network,false,2025-01-01,71.14,0.2,1,31.39,0.99,1
CUST_007255,direct,false,2024-10-01,82.39,0.0,1,54.38,0.99,1
CUST_007281,meta_ads,true,2025-04-01,112.43,0.0,3,118.25,1.77,1
CUST_007306,creator_network,false,2025-11-01,88.34,0.15,1,43.54,0.99,0
CUST_007329,direct,false,2024-06-01,87.97,0.0,1,57.57,0.99,1
CUST_007331,organic_search,false,2024-07-01,83.03,0.1499,1,42.07,0.99,1
CUST_007364,direct,false,2025-10-01,81.20,0.0,1,52.43,0.99,0
CUST_007381,direct,false,2025-01-01,146.62,0.0,1,98.25,0.99,1
CUST_007391,meta_ads,true,2025-06-01,61.72,0.0,2,104.77,0.43,1
CUST_007420,organic_search,false,2025-07-01,88.67,0.0,1,55.41,0.99,1
CUST_007429,organic_search,false,2025-06-01,58.49,0.1,1,32.71,0.99,1
CUST_007442,google_ads,true,2024-03-01,120.17,0.15,2,-7.10,0.70,1
CUST_007448,meta_ads,true,2024-08-01,106.13,0.1,1,57.75,0.99,1
CUST_007461,google_ads,true,2025-02-01,117.77,0.0,1,78.49,0.99,1
CUST_007465,meta_ads,true,2024-11-01,115.17,0.1,2,117.16,1.03,1
CUST_007472,organic_search,false,2024-02-01,123.38,0.0,2,129.92,1.52,1
CUST_007525,google_ads,true,2024-11-01,132.93,0.0,1,87.27,0.99,1
CUST_007534,google_ads,true,2025-02-01,72.22,0.15,1,-35.80,0.99,1
CUST_007569,google_ads,true,2025-09-01,47.50,0.0,1,31.96,0.99,1
CUST_007578,google_ads,true,2025-07-01,105.32,0.0,1,68.40,0.99,1
CUST_007588,meta_ads,true,2025-07-01,101.48,0.0,1,-36.77,0.99,1
CUST_007591,creator_network,false,2024-07-01,61.95,0.15,2,63.90,0.35,1
CUST_007618,google_ads,true,2025-08-01,122.52,0.1,1,67.13,0.99,1
CUST_007628,meta_ads,true,2025-01-01,100.85,0.0,1,-37.85,0.99,1
CUST_007679,meta_ads,true,2024-03-01,92.76,0.2,1,40.58,0.99,1
CUST_007709,google_ads,true,2025-03-01,91.16,0.1,1,50.74,0.99,1
CUST_007749,organic_search,false,2024-10-01,128.21,0.0,1,83.92,0.99,1
CUST_007766,meta_ads,true,2025-05-01,91.60,0.0,1,57.53,0.99,1
CUST_007770,meta_ads,true,2025-07-01,76.49,0.15,1,39.98,0.99,1
CUST_007778,meta_ads,true,2025-09-01,113.85,0.1,1,64.63,0.99,1
CUST_007803,creator_network,false,2025-12-01,100.24,0.2,1,46.45,0.99,0
CUST_007821,google_ads,true,2024-11-01,126.47,0.0,1,80.92,0.99,1
CUST_007829,google_ads,true,2025-04-01,137.30,0.0,1,85.60,0.99,1
CUST_007868,google_ads,true,2024-11-01,156.63,0.15,1,-80.42,0.99,1
CUST_007878,organic_search,false,2024-12-01,107.46,0.0,1,66.82,0.99,1
CUST_007886,meta_ads,true,2025-09-01,83.58,0.0,1,4.67,0.99,1
CUST_007915,google_ads,true,2024-01-01,119.54,0.0,1,75.48,0.99,1
CUST_007922,organic_search,false,2025-07-01,72.12,0.1999,1,31.43,0.99,1
CUST_007981,organic_search,false,2024-07-01,51.19,0.0,1,34.15,0.99,1
CUST_008012,creator_network,false,2025-01-01,62.21,0.0,1,38.70,0.99,1
CUST_008140,meta_ads,true,2024-09-01,108.17,0.0,2,115.54,0.70,1
CUST_008144,meta_ads,true,2024-11-01,104.79,0.2,3,147.70,2.95,1
CUST_008150,creator_network,false,2024-08-01,91.97,0.1,2,89.28,3.33,1
CUST_008175,organic_search,false,2025-05-01,58.77,0.0,1,37.47,0.99,1
CUST_008190,google_ads,true,2024-11-01,99.81,0.0,2,115.28,2.39,1
CUST_008191,meta_ads,true,2025-10-01,101.87,0.15,1,48.34,0.99,0
CUST_008202,meta_ads,true,2024-12-01,93.23,0.0,1,58.32,0.99,1
CUST_008213,google_ads,true,2024-01-01,125.00,0.0,1,82.38,0.99,1
CUST_008230,google_ads,true,2025-03-01,125.62,0.0,1,83.69,0.99,1
CUST_008238,meta_ads,true,2025-09-01,115.03,0.15,1,59.45,0.99,1
CUST_008246,direct,false,2025-06-01,68.25,0.0,1,-22.86,0.99,1
CUST_008271,meta_ads,true,2024-11-01,136.39,0.1,2,108.38,3.62,1
CUST_008281,organic_search,false,2024-10-01,53.88,0.0,1,-20.15,0.99,1
CUST_008294,meta_ads,true,2024-06-01,105.23,0.1,1,57.61,0.99,1
CUST_008338,meta_ads,true,2025-02-01,100.17,0.0,1,63.83,0.99,1
CUST_008350,meta_ads,true,2025-06-01,59.06,0.0,1,39.50,0.99,1
CUST_008376,meta_ads,true,2024-12-01,114.31,0.15,1,60.28,0.99,1
CUST_008378,meta_ads,true,2024-07-01,67.79,0.1,1,-28.91,0.99,1
CUST_008403,google_ads,true,2025-04-01,97.39,0.0,1,60.59,0.99,1
CUST_008409,google_ads,true,2025-03-01,135.94,0.0,1,-48.04,0.99,1
CUST_008422,creator_network,false,2024-08-01,102.09,0.15,1,52.34,0.99,1
CUST_008443,organic_search,false,2025-06-01,99.05,0.0,1,61.74,0.99,1
CUST_008489,creator_network,false,2024-08-01,74.64,0.0,1,48.64,0.99,1
CUST_008502,google_ads,true,2024-10-01,113.53,0.0,2,148.06,1.16,1
CUST_008503,creator_network,false,2024-09-01,93.29,0.0,1,59.20,0.99,1
CUST_008511,google_ads,true,2024-06-01,100.92,0.0,1,68.59,0.99,1
CUST_008520,direct,false,2025-10-01,100.48,0.0,1,63.06,0.99,0
CUST_008522,creator_network,false,2025-01-01,90.08,0.15,1,45.80,0.99,1
CUST_008533,meta_ads,true,2025-04-01,117.46,0.0,2,126.77,1.88,1
CUST_008550,meta_ads,true,2024-04-01,92.03,0.0,3,155.47,2.95,1
CUST_008557,direct,false,2024-03-01,49.29,0.0,1,31.39,0.99,1
CUST_008581,organic_search,false,2024-09-01,121.49,0.0,1,79.31,0.99,1
CUST_008588,organic_search,false,2025-08-01,39.10,0.0,2,93.34,3.13,0
CUST_008599,google_ads,true,2025-03-01,125.35,0.0,1,83.87,0.99,1
CUST_008605,meta_ads,true,2025-01-01,68.65,0.0,1,46.68,0.99,1
CUST_008654,creator_network,false,2025-04-01,87.93,0.0,1,57.85,0.99,1
CUST_008659,direct,false,2024-05-01,105.66,0.0,1,65.61,0.99,1
CUST_008670,google_ads,true,2025-09-01,128.72,0.0,1,83.48,0.99,1
CUST_008688,meta_ads,true,2024-03-01,80.13,0.1,2,103.86,0.97,1
CUST_008702,google_ads,true,2025-09-01,135.71,0.0,1,85.08,0.99,1
CUST_008732,meta_ads,true,2025-08-01,131.86,0.15,1,62.98,0.99,1
CUST_008734,creator_network,false,2025-01-01,69.06,0.1001,1,36.45,0.99,1
CUST_008739,meta_ads,true,2024-03-01,71.68,0.0,2,111.45,0.28,1
CUST_008777,google_ads,true,2025-12-01,109.71,0.2,1,52.11,0.99,0
CUST_008783,google_ads,true,2024-10-01,94.80,0.0,1,61.54,0.99,1
CUST_008785,meta_ads,true,2025-04-01,72.76,0.25,1,28.64,0.99,1
CUST_008792,meta_ads,true,2024-02-01,60.77,0.0,2,34.15,0.79,1
CUST_008829,google_ads,true,2024-12-01,95.44,0.0,1,60.54,0.99,1
CUST_008832,meta_ads,true,2024-12-01,96.39,0.0,1,61.56,0.99,1
CUST_008858,google_ads,true,2024-03-01,76.00,0.0,4,103.92,3.04,1
CUST_008871,google_ads,true,2025-11-01,102.41,0.15,1,50.41,0.99,0
CUST_008874,meta_ads,true,2024-01-01,46.25,0.0,1,30.13,0.99,1
CUST_008890,meta_ads,true,2024-04-01,81.36,0.15,1,38.78,0.99,1
CUST_008896,meta_ads,true,2024-05-01,112.56,0.0,1,74.21,0.99,1
CUST_008897,google_ads,true,2024-10-01,138.48,0.15,1,67.25,0.99,1
CUST_008899,organic_search,false,2024-03-01,96.38,0.0,1,63.76,0.99,1
CUST_008909,direct,false,2025-04-01,94.90,0.0,2,88.57,1.34,1
CUST_008932,organic_search,false,2024-08-01,73.49,0.0,1,45.85,0.99,1
CUST_008969,creator_network,false,2025-04-01,64.02,0.0,1,40.41,0.99,1
CUST_008970,google_ads,true,2024-03-01,89.07,0.0,3,160.31,2.45,1
CUST_008990,meta_ads,true,2025-04-01,124.44,0.1,1,68.51,0.99,1
CUST_008991,creator_network,false,2024-08-01,89.68,0.2,1,40.17,0.99,1
CUST_008992,creator_network,false,2024-07-01,99.25,0.15,2,96.28,2.87,1
CUST_009001,meta_ads,true,2025-11-01,105.78,0.15,1,51.05,0.99,0
CUST_009020,organic_search,false,2025-06-01,116.24,0.0,1,-42.62,0.99,1
CUST_009033,meta_ads,true,2024-11-01,39.72,0.1501,1,-20.53,0.99,1
CUST_009050,creator_network,false,2025-03-01,37.62,0.2499,1,15.02,0.99,1
CUST_009060,google_ads,true,2024-07-01,119.85,0.0,2,19.63,1.05,1
CUST_009063,google_ads,true,2025-08-01,98.55,0.2,1,-54.55,0.99,1
CUST_009066,google_ads,true,2025-02-01,93.83,0.1,1,50.84,0.99,1
CUST_009071,meta_ads,true,2025-10-01,78.72,0.0,1,49.32,0.99,0
CUST_009073,creator_network,false,2025-01-01,72.90,0.1501,2,90.11,0.92,1
CUST_009083,meta_ads,true,2024-10-01,70.45,0.0,1,45.41,0.99,1
CUST_009097,organic_search,false,2024-09-01,92.14,0.0,1,57.49,0.99,1
CUST_009119,meta_ads,true,2025-11-01,121.26,0.1,1,66.24,0.99,0
CUST_009120,google_ads,true,2025-10-01,122.92,0.2,1,57.08,0.99,0
CUST_009164,creator_network,false,2024-11-01,87.84,0.15,4,14.42,5.05,1
CUST_009176,organic_search,false,2024-07-01,121.70,0.0,1,77.62,0.99,1
CUST_009181,creator_network,false,2025-01-01,88.77,0.1,1,3.91,0.99,1
CUST_009191,direct,false,2025-11-01,92.14,0.0,1,61.99,0.99,0
CUST_009198,organic_search,false,2025-12-01,98.43,0.0,1,64.56,0.99,0
CUST_009226,google_ads,true,2025-11-01,74.96,0.0,1,49.50,0.99,0
CUST_009240,meta_ads,true,2025-06-01,88.47,0.15,4,156.13,4.09,0
CUST_009251,meta_ads,true,2024-02-01,70.76,0.0,1,46.25,0.99,1
CUST_009267,direct,false,2024-09-01,99.81,0.0,1,64.53,0.99,1
CUST_009307,meta_ads,true,2024-08-01,92.61,0.0,1,4.76,0.99,1
CUST_009310,meta_ads,true,2024-11-01,80.12,0.0,1,53.20,0.99,1
CUST_009311,meta_ads,true,2024-09-01,65.69,0.2,1,28.33,0.99,1
CUST_009319,direct,false,2025-06-01,115.88,0.0,2,120.26,0.40,1
CUST_009396,creator_network,false,2024-01-01,76.43,0.2001,1,32.37,0.99,1
CUST_009398,meta_ads,true,2025-01-01,72.30,0.1499,1,36.00,0.99,1
CUST_009409,meta_ads,true,2024-07-01,60.80,0.15,1,30.05,0.99,1
CUST_009413,organic_search,false,2025-08-01,115.04,0.0,1,71.97,0.99,1
CUST_009430,meta_ads,true,2025-09-01,99.56,0.0,1,66.54,0.99,1
CUST_009469,organic_search,false,2025-03-01,106.15,0.0,1,67.20,0.99,1
CUST_009492,google_ads,true,2024-02-01,71.45,0.0999,1,37.42,0.99,1
CUST_009503,google_ads,true,2025-04-01,95.78,0.0,1,64.60,0.99,1
CUST_009514,meta_ads,true,2025-07-01,77.57,0.25,1,32.18,0.99,1
CUST_009528,google_ads,true,2024-04-01,60.35,0.0,2,80.70,1.96,1
CUST_009543,creator_network,false,2024-11-01,67.30,0.0,1,42.18,0.99,1
CUST_009580,meta_ads,true,2024-07-01,116.48,0.0,1,78.96,0.99,1
CUST_009582,google_ads,true,2025-03-01,89.33,0.0,1,58.99,0.99,1
CUST_009609,creator_network,false,2024-07-01,101.65,0.0,1,65.90,0.99,1
CUST_009615,direct,false,2025-12-01,64.32,0.0,1,40.98,0.99,0
CUST_009621,organic_search,false,2025-01-01,104.60,0.0,1,65.31,0.99,1
CUST_009624,creator_network,false,2025-08-01,73.94,0.0,1,-27.00,0.99,1
CUST_009634,meta_ads,true,2025-06-01,99.06,0.2499,1,41.15,0.99,1
CUST_009637,meta_ads,true,2025-11-01,61.31,0.0,2,126.30,1.63,0
CUST_009639,google_ads,true,2025-01-01,110.37,0.0,1,73.34,0.99,1
CUST_009643,meta_ads,true,2024-10-01,76.08,0.0,1,48.50,0.99,1
CUST_009663,google_ads,true,2024-08-01,93.96,0.0,1,63.69,0.99,1
CUST_009673,meta_ads,true,2024-12-01,106.13,0.2,1,47.01,0.99,1
CUST_009678,meta_ads,true,2024-03-01,115.43,0.15,1,-0.87,0.99,1
CUST_009697,meta_ads,true,2024-08-01,140.56,0.15,1,5.24,0.99,1
CUST_009707,google_ads,true,2024-01-01,121.85,0.0,1,77.22,0.99,1
CUST_009708,meta_ads,true,2025-01-01,123.70,0.0,1,78.72,0.99,1
CUST_009714,creator_network,false,2024-07-01,74.86,0.1001,1,41.19,0.99,1
CUST_009716,direct,false,2025-02-01,97.99,0.0,1,61.14,0.99,1
CUST_009726,creator_network,false,2025-12-01,91.71,0.15,1,44.48,0.99,0
CUST_009735,meta_ads,true,2025-08-01,91.43,0.0,1,58.57,0.99,1
CUST_009739,creator_network,false,2024-10-01,83.55,0.1001,1,48.04,0.99,1
CUST_009768,organic_search,false,2025-08-01,94.01,0.0,2,85.97,1.51,1
CUST_009786,organic_search,false,2025-08-01,55.22,0.0,2,123.31,1.24,0
CUST_009787,organic_search,false,2024-03-01,126.06,0.0,1,83.39,0.99,1
CUST_009790,google_ads,true,2024-01-01,138.80,0.2,1,59.99,0.99,1
CUST_009842,google_ads,true,2025-12-01,108.55,0.1,1,62.61,0.99,0
CUST_009868,meta_ads,true,2024-07-01,133.05,0.0,1,83.39,0.99,1
CUST_009895,google_ads,true,2025-07-01,96.57,0.0,1,-7.12,0.99,1
CUST_009909,meta_ads,true,2024-06-01,93.82,0.15,1,46.19,0.99,1
CUST_009919,google_ads,true,2024-02-01,62.45,0.2,1,-35.78,0.99,1
CUST_009936,organic_search,false,2024-04-01,85.70,0.0,2,116.58,2.42,1
CUST_009955,creator_network,false,2024-06-01,99.79,0.15,1,49.00,0.99,1
CUST_009975,organic_search,false,2025-01-01,101.74,0.0,1,68.15,0.99,1
CUST_009978,google_ads,true,2025-09-01,123.44,0.0,1,83.21,0.99,1
CUST_010009,meta_ads,true,2025-08-01,83.63,0.0,1,54.31,0.99,1
CUST_010018,creator_network,false,2024-08-01,47.03,0.0,1,30.96,0.99,1
CUST_010024,google_ads,true,2024-01-01,157.47,0.0,1,104.07,0.99,1
CUST_010025,creator_network,false,2025-07-01,77.98,0.2001,1,35.83,0.99,1
CUST_010084,creator_network,false,2025-02-01,78.42,0.1,1,43.57,0.99,1
CUST_010093,google_ads,true,2024-11-01,107.18,0.0,1,68.82,0.99,1
CUST_010124,meta_ads,true,2025-07-01,108.55,0.1,1,60.52,0.99,1
CUST_010130,meta_ads,true,2025-06-01,92.79,0.0,1,-33.61,0.99,1
CUST_010149,creator_network,false,2025-10-01,70.01,0.2,1,31.90,0.99,0
CUST_010154,organic_search,false,2024-02-01,99.88,0.1,1,57.18,0.99,1
CUST_010161,direct,false,2025-04-01,92.02,0.0,1,59.94,0.99,1
CUST_010196,organic_search,false,2025-11-01,85.78,0.0,1,57.73,0.99,0
CUST_010240,organic_search,false,2024-09-01,120.73,0.25,1,46.62,0.99,1
CUST_010252,organic_search,false,2024-08-01,113.54,0.1,1,-52.02,0.99,1
CUST_010275,organic_search,false,2025-11-01,84.99,0.0,1,55.47,0.99,0
CUST_010286,meta_ads,true,2024-04-01,89.65,0.0,1,60.60,0.99,1
CUST_010300,meta_ads,true,2025-10-01,76.57,0.0,1,50.53,0.99,0
CUST_010312,meta_ads,true,2024-09-01,98.71,0.1,1,51.37,0.99,1
CUST_010335,meta_ads,true,2024-06-01,99.77,0.0,1,65.72,0.99,1
CUST_010352,meta_ads,true,2025-06-01,60.69,0.0,2,114.84,1.29,1
CUST_010364,meta_ads,true,2025-10-01,104.36,0.1,1,59.76,0.99,0
CUST_010375,creator_network,false,2025-12-01,85.76,0.1,1,49.34,0.99,0
CUST_010381,creator_network,false,2025-08-01,44.96,0.0,2,97.38,0.34,1
CUST_010395,creator_network,false,2024-02-01,88.63,0.1499,2,16.41,1.28,1
CUST_010405,meta_ads,true,2025-12-01,136.73,0.15,1,71.34,0.99,0
CUST_010453,google_ads,true,2025-09-01,176.73,0.0,2,13.57,1.86,0
CUST_010461,meta_ads,true,2025-02-01,72.15,0.0,1,-24.26,0.99,1
CUST_010463,google_ads,true,2025-12-01,73.07,0.0,1,47.13,0.99,0
CUST_010476,direct,false,2025-01-01,136.87,0.0,1,87.01,0.99,1
CUST_010491,meta_ads,true,2024-08-01,79.00,0.0,1,49.71,0.99,1
CUST_010518,google_ads,true,2025-03-01,131.31,0.0,1,87.94,0.99,1
CUST_010522,meta_ads,true,2025-06-01,109.03,0.2,1,-58.05,0.99,1
CUST_010583,direct,false,2025-02-01,85.81,0.0,2,105.51,0.96,1
CUST_010602,meta_ads,true,2024-07-01,90.47,0.15,1,0.08,0.99,1
CUST_010612,meta_ads,true,2025-08-01,69.50,0.1,2,97.13,1.80,0
CUST_010637,meta_ads,true,2025-01-01,81.74,0.0,2,107.88,0.73,1
CUST_010639,google_ads,true,2025-08-01,72.87,0.15,1,-38.61,0.99,1
CUST_010651,creator_network,false,2025-11-01,57.00,0.1,2,43.25,0.23,0
CUST_010680,google_ads,true,2024-09-01,84.97,0.1,1,-6.23,0.99,1
CUST_010702,google_ads,true,2025-01-01,127.20,0.0,1,85.34,0.99,1
CUST_010715,google_ads,true,2025-12-01,113.08,0.0,1,-41.62,0.99,0
CUST_010723,meta_ads,true,2025-03-01,53.51,0.1501,1,28.05,0.99,1
CUST_010729,meta_ads,true,2024-06-01,125.07,0.0,1,84.30,0.99,1
CUST_010761,direct,false,2024-02-01,81.30,0.0,1,50.71,0.99,1
CUST_010777,meta_ads,true,2024-09-01,83.40,0.0,2,99.46,2.52,1
CUST_010807,direct,false,2024-09-01,120.09,0.15,1,61.58,0.99,1
CUST_010817,creator_network,false,2025-10-01,71.05,0.0,2,64.87,1.52,0
CUST_010830,google_ads,true,2025-03-01,133.75,0.0,1,88.65,0.99,1
CUST_010861,creator_network,false,2025-12-01,75.19,0.15,1,12.95,0.99,0
CUST_010888,direct,false,2024-09-01,114.58,0.0,1,74.67,0.99,1
CUST_010910,google_ads,true,2024-08-01,54.69,0.0,1,36.40,0.99,1
CUST_010913,organic_search,false,2024-07-01,81.09,0.0,1,53.09,0.99,1
CUST_010928,google_ads,true,2024-12-01,57.36,0.2,1,-10.06,0.99,1
CUST_010931,organic_search,false,2025-10-01,90.78,0.0,3,205.22,2.36,0
CUST_010949,organic_search,false,2024-07-01,58.96,0.0,1,39.33,0.99,1
CUST_010959,meta_ads,true,2025-04-01,92.54,0.2,2,91.34,0.99,1
CUST_010966,meta_ads,true,2024-06-01,84.71,0.0,1,-29.36,0.99,1
CUST_010972,google_ads,true,2025-12-01,108.52,0.1,1,60.72,0.99,0
CUST_010979,google_ads,true,2025-01-01,89.86,0.15,1,44.74,0.99,1
CUST_011009,google_ads,true,2025-06-01,93.42,0.0,1,61.69,0.99,1
CUST_011012,meta_ads,true,2025-06-01,99.21,0.0,1,65.14,0.99,1
CUST_011014,meta_ads,true,2024-08-01,88.29,0.1,1,48.27,0.99,1
CUST_011021,google_ads,true,2025-07-01,86.67,0.0,2,107.40,0.67,1
CUST_011027,google_ads,true,2024-05-01,119.83,0.0,1,74.38,0.99,1
CUST_011053,meta_ads,true,2025-06-01,79.12,0.15,1,40.01,0.99,1
CUST_011055,meta_ads,true,2025-12-01,84.76,0.0,1,56.27,0.99,0
CUST_011058,meta_ads,true,2025-11-01,80.49,0.1,1,45.45,0.99,0
CUST_011061,direct,false,2025-08-01,52.07,0.0,1,34.29,0.99,1
CUST_011063,google_ads,true,2025-10-01,130.17,0.0,1,81.87,0.99,0
CUST_011069,creator_network,false,2025-03-01,92.73,0.0,1,59.37,0.99,1
