order_id,customer_id,order_timestamp,gross_order_value,discount_amount,cogs_amount,refund_amount,order_status
ORD_0006276,CUST_005278,2024-10-19 22:13:30,69.53,0.0,25.59,69.53,refunded
ORD_0006277,CUST_005278,2025-01-03 14:13:30,66.09,0.0,21.76,0.0,completed
ORD_0006278,CUST_005279,2025-11-12 04:14:31,97.9,9.79,34.32,0.0,completed
ORD_0006279,CUST_005280,2024-11-06 17:13:50,88.55,0.0,32.53,0.0,completed
ORD_0006280,CUST_005280,2024-11-16 05:13:50,58.48,11.7,21.09,27.78,completed
ORD_0006281,CUST_005281,2025-12-07 07:47:06,113.4,0.0,38.06,0.0,completed
ORD_0006282,CUST_005282,2025-02-12 09:59:55,119.37,0.0,42.84,0.0,completed
ORD_0006283,CUST_005282,2025-03-16 05:59:55,79.31,11.9,29.78,0.0,completed
ORD_0006284,CUST_005283,2024-06-04 10:49:20,120.22,18.03,44.36,0.0,completed
ORD_0006285,CUST_005284,2025-10-21 04:57:31,70.35,10.55,25.48,0.0,completed
ORD_0006286,CUST_005285,2025-01-10 22:49:09,105.55,10.56,36.68,69.69,completed
ORD_0006287,CUST_005286,2025-07-05 11:31:40,65.46,0.0,23.62,65.46,refunded
ORD_0006288,CUST_005287,2025-12-21 20:08:13,81.89,0.0,27.63,0.0,completed
ORD_0006289,CUST_005288,2024-02-09 17:14:22,121.52,0.0,39.57,0.0,completed
ORD_0006290,CUST_005288,2024-05-16 09:14:22,97.83,0.0,34.73,0.0,completed
ORD_0006291,CUST_005289,2024-04-08 10:58:54,92.69,9.27,32.36,0.0,completed
ORD_0006292,CUST_005290,2025-07-04 21:44:52,71.47,10.72,26.04,0.0,completed
ORD_0006293,CUST_005290,2025-07-08 23:44:52,78.39,0.0,25.99,0.0,completed
ORD_0006294,CUST_005291,2024-09-23 10:23:21,112.27,0.0,41.76,0.0,completed
ORD_0006295,CUST_005292,2024-06-08 00:42:47,98.83,0.0,32.69,0.0,completed
ORD_0006296,CUST_005293,2024-02-14 06:43:31,103.99,0.0,36.15,35.13,completed
ORD_0006297,CUST_005294,2024-01-03 18:34:53,103.06,10.31,34.18,0.0,completed
ORD_0006298,CUST_005295,2025-08-15 07:15:50,110.18,0.0,35.8,0.0,completed
ORD_0006299,CUST_005296,2024-05-06 20:13:40,115.84,17.38,43.6,0.0,completed
ORD_0006300,CUST_005296,2024-05-23 01:13:40,89.08,13.36,28.64,0.0,completed
ORD_0006301,CUST_005296,2024-06-29 06:13:40,106.44,10.64,35.18,0.0,completed
ORD_0006302,CUST_005297,2025-02-02 13:39:39,85.44,0.0,32.29,0.0,completed
ORD_0006303,CUST_005297,2025-03-30 10:39:39,60.41,0.0,22.76,60.41,refunded
ORD_0006304,CUST_005298,2025-05-14 04:55:36,99.94,0.0,34.69,58.4,completed
ORD_0006305,CUST_005299,2025-01-03 12:31:17,97.56,14.63,32.43,0.0,completed
ORD_0006306,CUST_005300,2024-01-09 17:27:56,78.84,0.0,29.37,0.0,completed
ORD_0006307,CUST_005301,2025-08-02 01:11:31,25.0,5.0,9.14,12.46,completed
ORD_0006308,CUST_005302,2024-01-09 11:13:48,100.19,0.0,33.96,0.0,completed
ORD_0006309,CUST_005303,2025-08-24 22:58:18,65.61,9.84,23.36,0.0,completed
ORD_0006310,CUST_005304,2025-11-05 07:43:34,57.16,0.0,20.85,0.0,completed
ORD_0006311,CUST_005305,2025-01-24 14:06:07,100.26,0.0,33.09,100.26,refunded
ORD_0006312,CUST_005306,2025-03-24 14:18:42,109.25,16.39,39.88,0.0,completed
ORD_0006313,CUST_005307,2025-02-12 03:34:21,68.63,10.29,22.82,68.63,refunded
ORD_0006314,CUST_005308,2024-12-02 02:23:52,97.97,0.0,33.37,0.0,completed
ORD_0006315,CUST_005309,2025-10-08 18:21:44,100.01,10.0,36.48,0.0,completed
ORD_0006316,CUST_005310,2025-11-20 02:44:59,51.19,0.0,18.43,0.0,completed
ORD_0006317,CUST_005311,2024-10-05 01:15:02,52.71,0.0,18.47,0.0,completed
ORD_0006318,CUST_005312,2025-05-28 20:06:38,148.69,0.0,50.8,0.0,completed
ORD_0006319,CUST_005313,2025-11-21 05:04:04,110.31,22.06,39.66,0.0,completed
ORD_0006320,CUST_005314,2025-12-27 19:07:07,48.59,9.72,16.48,48.59,refunded
ORD_0006321,CUST_005315,2025-03-28 14:21:03,103.6,0.0,35.66,0.0,completed
ORD_0006322,CUST_005315,2025-09-06 03:21:03,84.23,0.0,30.59,0.0,completed
ORD_0006323,CUST_005315,2025-10-17 10:21:03,124.56,0.0,46.53,0.0,completed
ORD_0006324,CUST_005316,2025-01-29 06:23:47,101.97,0.0,37.82,0.0,completed
ORD_0006325,CUST_005317,2024-09-10 13:21:48,109.38,0.0,38.46,0.0,completed
ORD_0006326,CUST_005317,2024-11-10 01:21:48,125.3,0.0,42.68,0.0,completed
ORD_0006327,CUST_005318,2025-12-03 19:40:19,92.23,0.0,34.1,0.0,completed
ORD_0006328,CUST_005319,2024-05-04 08:04:59,118.66,0.0,42.85,0.0,completed
ORD_0006329,CUST_005319,2024-06-03 17:04:59,95.57,0.0,32.47,0.0,completed
ORD_0006330,CUST_005319,2024-07-16 05:04:59,171.01,17.1,61.47,0.0,completed
ORD_0006331,CUST_005320,2025-04-23 21:33:19,74.73,0.0,24.8,41.01,completed
ORD_0006332,CUST_005321,2024-09-24 22:43:28,104.36,10.44,37.42,0.0,completed
ORD_0006333,CUST_005322,2024-09-07 00:15:27,85.14,0.0,29.22,0.0,completed
ORD_0006334,CUST_005323,2024-12-12 04:50:45,71.81,0.0,26.53,71.81,refunded
ORD_0006335,CUST_005324,2025-12-02 05:52:01,91.56,0.0,34.77,0.0,completed
ORD_0006336,CUST_005325,2024-02-04 04:42:44,71.41,0.0,24.23,0.0,completed
ORD_0006337,CUST_005326,2025-04-22 18:26:55,90.84,18.17,34.18,0.0,completed
ORD_0006338,CUST_005327,2024-03-24 01:57:50,59.89,8.98,20.26,0.0,completed
ORD_0006339,CUST_005328,2024-05-10 19:51:56,47.69,7.15,18.04,0.0,completed
ORD_0006340,CUST_005329,2025-01-22 12:12:32,129.34,19.4,47.8,0.0,completed
ORD_0006341,CUST_005330,2025-03-26 17:29:19,78.69,7.87,27.52,0.0,completed
ORD_0006342,CUST_005330,2025-05-18 19:29:19,105.99,21.2,36.53,0.0,completed
ORD_0006343,CUST_005331,2024-08-14 07:19:52,104.73,10.47,33.58,37.2,completed
ORD_0006344,CUST_005332,2024-10-04 01:49:06,107.57,26.89,37.03,0.0,completed
ORD_0006345,CUST_005333,2024-03-24 19:34:57,85.42,0.0,27.69,0.0,completed
ORD_0006346,CUST_005333,2024-06-08 00:34:57,100.61,0.0,34.32,0.0,completed
ORD_0006347,CUST_005333,2024-10-16 07:34:57,87.63,13.14,32.19,0.0,completed
ORD_0006348,CUST_005334,2024-10-03 11:12:35,91.92,0.0,32.13,0.0,completed
ORD_0006349,CUST_005335,2025-12-25 12:10:51,113.43,17.01,38.07,0.0,completed
ORD_0006350,CUST_005336,2025-11-14 04:45:35,90.07,0.0,31.05,0.0,completed
ORD_0006351,CUST_005337,2024-10-13 22:49:46,94.65,14.2,34.36,0.0,completed
ORD_0006352,CUST_005338,2025-04-14 23:55:54,117.89,0.0,40.1,0.0,completed
ORD_0006353,CUST_005338,2025-05-25 12:55:54,140.31,0.0,46.3,0.0,completed
ORD_0006354,CUST_005338,2025-06-27 07:55:54,67.71,10.16,22.01,0.0,completed
ORD_0006355,CUST_005339,2025-11-25 10:59:37,61.62,6.16,22.27,28.09,completed
ORD_0006356,CUST_005340,2024-01-25 15:11:21,80.6,0.0,28.43,0.0,completed
ORD_0006357,CUST_005340,2024-04-14 11:11:21,49.48,0.0,18.36,49.48,refunded
ORD_0006358,CUST_005341,2025-09-03 09:09:28,61.79,0.0,20.41,0.0,completed
ORD_0006359,CUST_005342,2025-12-04 13:08:43,87.83,8.78,29.19,87.83,refunded
ORD_0006360,CUST_005343,2024-04-25 20:11:31,63.64,0.0,21.02,0.0,completed
ORD_0006361,CUST_005344,2024-06-29 22:40:45,49.06,0.0,18.16,49.06,refunded
ORD_0006362,CUST_005345,2025-12-26 20:03:09,53.99,0.0,17.52,0.0,completed
ORD_0006363,CUST_005346,2025-03-27 12:31:34,108.71,0.0,38.26,0.0,completed
ORD_0006364,CUST_005347,2024-01-24 16:14:13,128.35,12.84,44.24,0.0,completed
ORD_0006365,CUST_005348,2024-08-30 17:39:28,67.27,0.0,24.6,0.0,completed
ORD_0006366,CUST_005348,2024-09-09 12:39:28,135.85,0.0,47.73,0.0,completed
ORD_0006367,CUST_005349,2025-01-04 19:09:17,76.43,0.0,28.62,0.0,completed
ORD_0006368,CUST_005350,2025-07-30 15:15:17,64.01,16.0,23.4,0.0,completed
ORD_0006369,CUST_005351,2025-07-05 09:40:55,59.94,0.0,19.26,0.0,completed
ORD_0006370,CUST_005352,2025-12-26 05:37:33,62.33,0.0,21.99,62.33,refunded
ORD_0006371,CUST_005353,2024-09-04 02:13:16,89.77,8.98,32.32,0.0,completed
ORD_0006372,CUST_005353,2024-10-21 03:13:16,140.7,0.0,45.76,0.0,completed
ORD_0006373,CUST_005354,2025-03-03 05:29:31,125.33,0.0,43.76,0.0,completed
ORD_0006374,CUST_005355,2025-03-04 05:21:39,31.46,0.0,10.11,0.0,completed
ORD_0006375,CUST_005356,2024-12-15 09:39:59,106.1,26.52,35.43,0.0,completed
ORD_0006376,CUST_005357,2024-06-26 06:23:39,104.0,26.0,36.2,0.0,completed
ORD_0006377,CUST_005358,2025-12-07 01:31:34,63.4,0.0,23.19,0.0,completed
ORD_0006378,CUST_005359,2025-10-13 09:17:13,155.01,23.25,53.91,0.0,completed
ORD_0006379,CUST_005360,2025-02-02 17:22:53,111.21,0.0,40.26,0.0,completed
ORD_0006380,CUST_005360,2025-04-23 12:22:53,160.83,0.0,59.51,0.0,completed
ORD_0006381,CUST_005361,2025-05-28 17:12:32,83.14,0.0,27.63,0.0,completed
ORD_0006382,CUST_005362,2024-08-14 06:26:57,99.66,0.0,32.37,0.0,completed
ORD_0006383,CUST_005362,2024-11-07 16:26:57,97.64,0.0,33.88,0.0,completed
ORD_0006384,CUST_005363,2025-03-28 21:57:10,145.44,14.54,51.49,0.0,completed
ORD_0006385,CUST_005364,2025-07-26 03:23:10,77.41,11.61,26.4,0.0,completed
ORD_0006386,CUST_005365,2025-03-29 03:56:52,65.25,13.05,22.51,43.85,completed
ORD_0006387,CUST_005366,2025-12-16 15:33:51,58.99,0.0,19.93,0.0,completed
ORD_0006388,CUST_005367,2025-05-21 09:06:34,57.18,8.58,21.36,0.0,completed
ORD_0006389,CUST_005368,2024-11-28 19:50:46,108.83,0.0,39.52,0.0,completed
ORD_0006390,CUST_005369,2025-08-25 12:54:34,99.81,14.97,36.3,0.0,completed
ORD_0006391,CUST_005370,2024-06-21 12:42:29,75.9,11.38,25.31,0.0,completed
ORD_0006392,CUST_005371,2024-12-18 07:57:51,120.97,0.0,39.28,0.0,completed
ORD_0006393,CUST_005372,2024-11-30 19:53:57,117.22,0.0,43.18,0.0,completed
ORD_0006394,CUST_005373,2025-01-23 10:43:24,108.24,0.0,38.99,0.0,completed
ORD_0006395,CUST_005374,2025-08-09 00:47:19,88.57,17.71,32.47,0.0,completed
ORD_0006396,CUST_005375,2025-02-23 03:56:54,81.0,12.15,25.95,81.0,refunded
ORD_0006397,CUST_005376,2025-09-13 17:36:53,147.63,0.0,54.0,0.0,completed
ORD_0006398,CUST_005377,2025-04-06 04:17:37,93.57,0.0,35.23,0.0,completed
ORD_0006399,CUST_005378,2024-11-18 00:32:56,89.94,0.0,29.51,0.0,completed
ORD_0006400,CUST_005379,2025-09-03 03:02:01,161.92,0.0,57.88,161.92,refunded
ORD_0006401,CUST_005380,2024-08-01 17:22:43,104.17,15.63,33.38,0.0,completed
ORD_0006402,CUST_005381,2024-07-23 05:24:38,51.23,0.0,18.01,0.0,completed
ORD_0006403,CUST_005381,2024-08-08 15:24:38,61.43,6.14,22.43,0.0,completed
ORD_0006404,CUST_005382,2025-02-17 14:19:32,100.4,15.06,36.69,0.0,completed
ORD_0006405,CUST_005382,2025-03-07 22:19:32,136.79,0.0,44.47,0.0,completed
ORD_0006406,CUST_005383,2024-08-29 04:46:45,91.75,9.18,33.27,0.0,completed
ORD_0006407,CUST_005384,2024-01-10 15:15:16,92.17,9.22,33.8,0.0,completed
ORD_0006408,CUST_005385,2025-06-28 13:13:16,124.17,12.42,43.29,0.0,completed
ORD_0006409,CUST_005386,2025-03-12 22:49:55,104.46,15.67,37.24,104.46,refunded
ORD_0006410,CUST_005387,2025-01-19 02:55:35,117.28,0.0,42.09,0.0,completed
ORD_0006411,CUST_005388,2025-12-17 22:31:28,81.37,0.0,26.78,0.0,completed
ORD_0006412,CUST_005389,2025-04-28 06:31:17,90.54,9.05,31.87,0.0,completed
ORD_0006413,CUST_005390,2025-10-31 21:37:17,66.47,6.65,24.89,0.0,completed
ORD_0006414,CUST_005391,2024-05-16 17:41:37,87.0,17.4,31.14,50.49,completed
ORD_0006415,CUST_005392,2025-04-11 12:17:45,103.03,10.3,35.81,0.0,completed
ORD_0006416,CUST_005393,2025-10-02 16:09:58,110.7,0.0,36.19,0.0,completed
ORD_0006417,CUST_005394,2025-04-19 07:53:08,97.37,0.0,32.08,0.0,completed
ORD_0006418,CUST_005394,2025-08-06 19:53:08,96.98,0.0,33.26,0.0,completed
ORD_0006419,CUST_005395,2025-07-30 00:40:55,89.42,0.0,32.9,0.0,completed
ORD_0006420,CUST_005396,2024-11-16 12:27:18,75.85,11.38,28.38,0.0,completed
ORD_0006421,CUST_005397,2024-04-23 22:42:13,74.02,0.0,25.01,0.0,completed
ORD_0006422,CUST_005397,2024-08-23 23:42:13,83.59,8.36,30.59,83.59,refunded
ORD_0006423,CUST_005398,2025-01-29 04:31:55,90.24,0.0,29.8,0.0,completed
ORD_0006424,CUST_005399,2024-12-06 21:43:53,83.22,12.48,27.96,0.0,completed
ORD_0006425,CUST_005400,2025-10-23 09:43:12,59.88,11.98,21.17,59.88,refunded
ORD_0006426,CUST_005400,2025-11-18 17:43:12,130.51,19.58,44.2,0.0,completed
ORD_0006427,CUST_005400,2025-12-29 20:43:12,102.04,10.2,33.47,0.0,completed
ORD_0006428,CUST_005401,2024-08-08 21:39:51,83.83,16.77,30.07,0.0,completed
ORD_0006429,CUST_005402,2025-12-04 14:05:02,69.55,0.0,24.26,0.0,completed
ORD_0006430,CUST_005404,2024-08-06 14:22:59,93.21,18.64,35.03,0.0,completed
ORD_0006431,CUST_005404,2024-09-17 08:22:59,96.56,9.66,35.41,0.0,completed
ORD_0006432,CUST_005405,2024-11-03 19:35:09,46.82,4.68,16.82,46.82,refunded
ORD_0006433,CUST_005406,2025-11-14 10:03:14,116.8,0.0,42.48,0.0,completed
ORD_0006434,CUST_005407,2025-12-14 23:47:30,85.05,0.0,27.85,0.0,completed
ORD_0006435,CUST_005408,2025-01-11 21:35:40,97.75,0.0,33.81,97.75,refunded
ORD_0006436,CUST_005409,2024-10-23 10:31:16,78.77,0.0,27.58,0.0,completed
ORD_0006437,CUST_005410,2025-03-14 02:27:35,149.34,14.93,54.87,149.34,refunded
ORD_0006438,CUST_005411,2025-06-12 12:53:34,83.02,8.3,31.03,0.0,completed
ORD_0006439,CUST_005412,2024-09-02 15:25:11,98.68,9.87,36.95,0.0,completed
ORD_0006440,CUST_005413,2025-07-31 08:57:52,100.31,0.0,32.86,0.0,completed
ORD_0006441,CUST_005414,2024-02-22 17:45:57,71.11,7.11,25.59,0.0,completed
ORD_0006442,CUST_005415,2024-02-20 08:23:28,84.51,0.0,29.22,0.0,completed
ORD_0006443,CUST_005416,2024-12-01 03:10:52,88.46,13.27,29.96,0.0,completed
ORD_0006444,CUST_005417,2024-11-01 11:38:56,77.46,7.75,25.6,0.0,completed
ORD_0006445,CUST_005417,2025-01-01 13:38:56,127.96,0.0,41.26,0.0,completed
ORD_0006446,CUST_005418,2024-10-28 12:40:10,123.09,0.0,41.54,0.0,completed
ORD_0006447,CUST_005418,2024-12-27 08:40:10,97.92,0.0,34.04,0.0,completed
ORD_0006448,CUST_005419,2025-02-11 02:26:25,84.16,0.0,30.83,0.0,completed
ORD_0006449,CUST_005420,2024-10-23 02:26:54,125.7,18.86,46.64,0.0,completed
ORD_0006450,CUST_005421,2024-07-18 10:11:27,102.22,0.0,38.14,0.0,completed
ORD_0006451,CUST_005421,2024-08-11 08:11:27,75.26,0.0,28.13,0.0,completed
ORD_0006452,CUST_005421,2024-10-21 02:11:27,94.97,0.0,31.02,0.0,completed
ORD_0006453,CUST_005422,2024-10-21 11:06:34,116.69,0.0,41.53,0.0,completed
ORD_0006454,CUST_005423,2025-12-30 23:00:12,120.74,0.0,41.67,0.0,completed
ORD_0006455,CUST_005424,2024-12-30 17:26:33,71.86,0.0,26.92,0.0,completed
ORD_0006456,CUST_005425,2025-01-15 16:41:55,88.62,0.0,28.86,0.0,completed
ORD_0006457,CUST_005425,2025-01-21 22:41:55,103.49,10.35,34.81,0.0,completed
ORD_0006458,CUST_005426,2025-04-07 03:39:09,67.52,6.75,22.77,0.0,completed
ORD_0006459,CUST_005427,2025-12-24 16:37:29,103.95,20.79,34.34,103.95,refunded
ORD_0006460,CUST_005428,2024-08-06 22:16:52,91.21,0.0,29.63,0.0,completed
ORD_0006461,CUST_005429,2025-06-27 03:19:30,97.99,9.8,32.66,0.0,completed
ORD_0006462,CUST_005430,2025-07-02 20:39:03,106.55,0.0,38.52,0.0,completed
ORD_0006463,CUST_005431,2025-05-19 02:32:16,75.27,0.0,27.35,0.0,completed
ORD_0006464,CUST_005432,2024-03-09 15:46:39,134.41,0.0,48.87,0.0,completed
ORD_0006465,CUST_005433,2025-06-04 18:07:44,113.48,0.0,36.4,0.0,completed
ORD_0006466,CUST_005434,2024-03-11 14:26:15,93.64,23.41,35.57,0.0,completed
ORD_0006467,CUST_005435,2025-04-14 02:34:11,105.87,0.0,34.2,0.0,completed
ORD_0006468,CUST_005436,2025-07-14 02:39:05,98.45,14.77,33.4,0.0,completed
ORD_0006469,CUST_005436,2025-09-03 20:39:05,92.36,18.47,32.48,0.0,completed
ORD_0006470,CUST_005437,2024-07-28 07:57:27,87.51,0.0,28.62,0.0,completed
ORD_0006471,CUST_005438,2025-10-20 09:49:00,93.5,0.0,30.84,0.0,completed
ORD_0006472,CUST_005439,2024-02-21 13:31:42,60.1,0.0,20.09,0.0,completed
ORD_0006473,CUST_005440,2025-10-07 02:30:10,49.35,0.0,18.35,0.0,completed
ORD_0006474,CUST_005441,2025-01-07 23:51:51,91.66,0.0,29.93,0.0,completed
ORD_0006475,CUST_005442,2024-07-12 20:19:04,106.19,0.0,36.41,0.0,completed
ORD_0006476,CUST_005443,2024-05-10 13:28:28,120.2,30.05,44.66,0.0,completed
ORD_0006477,CUST_005444,2025-12-30 13:46:35,58.65,0.0,19.56,0.0,completed
ORD_0006478,CUST_005445,2024-03-13 11:47:57,135.6,0.0,45.25,0.0,completed
ORD_0006479,CUST_005445,2024-04-24 01:47:57,132.84,0.0,50.1,0.0,completed
ORD_0006480,CUST_005446,2024-07-02 21:16:29,82.62,0.0,30.06,0.0,completed
ORD_0006481,CUST_005447,2024-11-20 02:22:25,139.6,20.94,45.57,139.6,refunded
ORD_0006482,CUST_005447,2025-01-21 11:22:25,89.48,0.0,29.02,0.0,completed
ORD_0006483,CUST_005448,2025-05-20 02:37:17,95.27,14.29,32.8,0.0,completed
ORD_0006484,CUST_005449,2025-03-05 14:55:07,102.63,0.0,38.84,0.0,completed
ORD_0006485,CUST_005450,2024-05-21 01:14:22,62.67,9.4,21.56,28.5,completed
ORD_0006486,CUST_005451,2024-09-16 14:29:58,81.74,8.17,29.19,0.0,completed
ORD_0006487,CUST_005452,2024-08-26 19:30:51,84.68,0.0,32.06,0.0,completed
ORD_0006488,CUST_005453,2024-07-02 15:07:51,84.67,0.0,28.65,0.0,completed
ORD_0006489,CUST_005453,2024-08-24 16:07:51,102.83,0.0,36.38,0.0,completed
ORD_0006490,CUST_005454,2024-12-29 14:30:54,108.81,16.32,38.91,0.0,completed
ORD_0006491,CUST_005455,2025-07-06 09:44:34,115.72,23.14,37.5,0.0,completed
ORD_0006492,CUST_005456,2024-07-10 16:14:34,119.59,11.96,38.42,0.0,completed
ORD_0006493,CUST_005457,2024-11-16 07:52:40,92.93,0.0,29.96,0.0,completed
ORD_0006494,CUST_005458,2024-12-09 18:43:23,74.37,0.0,24.76,0.0,completed
ORD_0006495,CUST_005459,2025-12-04 14:36:32,130.44,19.57,42.99,0.0,completed
ORD_0006496,CUST_005459,2025-12-23 10:36:32,100.56,0.0,37.89,0.0,completed
ORD_0006497,CUST_005460,2025-12-10 06:48:10,153.44,0.0,49.26,153.44,refunded
ORD_0006498,CUST_005461,2025-09-10 21:51:57,103.0,10.3,33.54,0.0,completed
ORD_0006499,CUST_005462,2024-08-06 08:21:30,86.37,17.27,32.1,0.0,completed
ORD_0006500,CUST_005463,2024-03-09 14:41:53,44.11,4.41,16.64,0.0,completed
ORD_0006501,CUST_005463,2024-06-22 07:41:53,143.53,0.0,52.99,0.0,completed
ORD_0006502,CUST_005463,2024-08-09 04:41:53,104.73,0.0,37.81,0.0,completed
ORD_0006503,CUST_005464,2024-10-06 08:50:42,87.53,8.75,30.93,0.0,completed
ORD_0006504,CUST_005465,2024-09-11 14:31:06,99.38,14.91,36.34,99.38,refunded
ORD_0006505,CUST_005466,2025-02-13 15:30:46,102.17,10.22,33.17,0.0,completed
ORD_0006506,CUST_005467,2025-08-03 12:02:11,72.97,7.3,26.01,0.0,completed
ORD_0006507,CUST_005468,2025-10-01 10:17:44,89.09,13.36,32.03,0.0,completed
ORD_0006508,CUST_005469,2025-10-07 16:44:05,121.17,24.23,42.86,0.0,completed
ORD_0006509,CUST_005470,2024-11-05 05:12:16,90.67,0.0,30.79,0.0,completed
ORD_0006510,CUST_005471,2025-06-28 13:53:54,96.98,0.0,31.96,0.0,completed
ORD_0006511,CUST_005472,2024-10-22 08:59:09,103.32,15.5,38.53,0.0,completed
ORD_0006512,CUST_005473,2024-03-18 22:28:28,45.75,0.0,16.26,0.0,completed
ORD_0006513,CUST_005474,2025-07-05 05:06:22,87.99,13.2,31.77,0.0,completed
ORD_0006514,CUST_005475,2024-01-07 20:55:00,135.24,0.0,47.07,0.0,completed
ORD_0006515,CUST_005476,2024-12-29 11:11:34,80.29,0.0,26.79,0.0,completed
ORD_0006516,CUST_005477,2024-10-09 01:33:57,118.14,0.0,44.79,0.0,completed
ORD_0006517,CUST_005478,2025-07-02 01:39:34,107.34,10.73,40.64,0.0,completed
ORD_0006518,CUST_005479,2025-08-13 03:44:57,105.06,10.51,36.92,0.0,completed
ORD_0006519,CUST_005479,2025-08-29 20:44:57,158.06,0.0,52.25,0.0,completed
ORD_0006520,CUST_005480,2024-10-21 15:05:26,67.46,0.0,23.15,0.0,completed
ORD_0006521,CUST_005480,2024-11-17 20:05:26,80.8,0.0,27.37,0.0,completed
ORD_0006522,CUST_005481,2025-09-19 12:07:55,74.48,0.0,27.04,0.0,completed
ORD_0006523,CUST_005482,2024-09-20 22:19:41,77.37,7.74,25.7,77.37,refunded
ORD_0006524,CUST_005482,2024-09-25 11:19:41,82.33,16.47,28.4,0.0,completed
ORD_0006525,CUST_005483,2025-01-09 14:14:04,77.42,11.61,26.98,0.0,completed
ORD_0006526,CUST_005484,2025-07-22 11:52:45,109.18,21.84,35.33,61.05,completed
ORD_0006527,CUST_005484,2025-09-16 12:52:45,113.16,11.32,38.55,0.0,completed
ORD_0006528,CUST_005484,2025-10-05 02:52:45,53.99,0.0,18.97,0.0,completed
ORD_0006529,CUST_005485,2025-07-12 07:40:31,90.86,9.09,34.45,0.0,completed
ORD_0006530,CUST_005486,2025-12-10 08:01:42,83.48,0.0,28.87,0.0,completed
ORD_0006531,CUST_005487,2024-07-17 22:22:53,141.06,14.11,49.62,0.0,completed
ORD_0006532,CUST_005488,2025-06-03 11:07:19,92.57,0.0,30.0,92.57,refunded
ORD_0006533,CUST_005489,2025-05-01 21:08:00,97.1,0.0,34.67,0.0,completed
ORD_0006534,CUST_005490,2025-11-17 10:47:36,86.38,0.0,30.07,0.0,completed
ORD_0006535,CUST_005491,2024-05-03 01:29:48,89.28,13.39,29.77,0.0,completed
ORD_0006536,CUST_005491,2024-05-26 13:29:48,127.57,0.0,44.01,54.13,completed
ORD_0006537,CUST_005492,2025-08-06 01:54:36,135.85,0.0,46.91,0.0,completed
ORD_0006538,CUST_005493,2025-04-25 08:47:44,55.87,5.59,20.21,0.0,completed
ORD_0006539,CUST_005493,2025-05-05 19:47:44,88.58,17.72,30.25,0.0,completed
ORD_0006540,CUST_005494,2024-09-23 21:21:18,116.1,0.0,40.33,0.0,completed
ORD_0006541,CUST_005495,2025-02-18 02:58:54,58.57,5.86,18.89,0.0,completed
ORD_0006542,CUST_005496,2024-10-07 14:09:50,101.25,15.19,34.69,0.0,completed
ORD_0006543,CUST_005497,2025-04-05 00:48:22,84.03,16.81,29.45,0.0,completed
ORD_0006544,CUST_005497,2025-05-18 11:48:22,73.34,11.0,24.62,47.3,completed
ORD_0006545,CUST_005498,2025-10-14 11:03:35,98.1,0.0,36.59,0.0,completed
ORD_0006546,CUST_005499,2025-04-07 13:47:31,60.49,6.05,21.94,0.0,completed
ORD_0006547,CUST_005500,2025-05-16 17:49:00,101.28,0.0,35.56,0.0,completed
ORD_0006548,CUST_005500,2025-06-19 12:49:00,128.69,0.0,43.69,0.0,completed
ORD_0006549,CUST_005501,2025-03-26 11:46:20,95.21,0.0,34.51,0.0,completed
ORD_0006550,CUST_005502,2024-02-23 02:48:59,133.07,0.0,46.02,0.0,completed
ORD_0006551,CUST_005502,2024-03-22 05:48:59,167.29,16.73,57.8,0.0,completed
ORD_0006552,CUST_005503,2024-08-15 13:59:38,150.13,0.0,49.46,0.0,completed
ORD_0006553,CUST_005503,2024-08-30 04:59:38,89.18,0.0,32.43,0.0,completed
ORD_0006554,CUST_005504,2025-02-26 23:02:38,65.7,9.86,22.0,0.0,completed
ORD_0006555,CUST_005505,2024-10-28 04:01:35,82.6,0.0,28.92,0.0,completed
ORD_0006556,CUST_005506,2024-06-12 08:02:23,108.47,16.27,40.65,0.0,completed
ORD_0006557,CUST_005507,2025-02-18 06:18:23,106.18,0.0,40.19,0.0,completed
ORD_0006558,CUST_005508,2024-10-30 05:19:53,99.54,0.0,35.17,0.0,completed
ORD_0006559,CUST_005509,2024-08-24 21:14:37,86.9,0.0,29.27,0.0,completed
ORD_0006560,CUST_005510,2025-02-12 04:13:38,94.31,14.15,34.25,0.0,completed
ORD_0006561,CUST_005511,2024-05-29 19:13:07,82.26,0.0,27.68,0.0,completed
ORD_0006562,CUST_005512,2025-11-11 06:44:41,101.95,0.0,38.54,0.0,completed
ORD_0006563,CUST_005512,2025-11-23 11:44:41,93.42,0.0,34.94,0.0,completed
ORD_0006564,CUST_005513,2025-10-21 15:48:47,105.35,0.0,38.05,105.35,refunded
ORD_0006565,CUST_005514,2025-07-16 00:01:13,93.22,23.3,31.35,0.0,completed
ORD_0006566,CUST_005514,2025-09-21 06:01:13,81.63,16.33,28.72,81.63,refunded
ORD_0006567,CUST_005515,2024-04-01 11:12:09,48.82,0.0,18.52,0.0,completed
ORD_0006568,CUST_005516,2025-08-26 19:35:05,96.62,0.0,36.68,96.62,refunded
ORD_0006569,CUST_005517,2025-09-26 11:19:47,133.83,0.0,44.79,0.0,completed
ORD_0006570,CUST_005518,2025-08-01 00:04:39,80.11,0.0,29.18,0.0,completed
ORD_0006571,CUST_005519,2024-04-24 06:58:51,91.41,0.0,31.45,0.0,completed
